dup_item,kda,game_participation,gold_spent_ratio,death_ratio
9,0.10526315789473684,0.32673267326732675,0.005333717745423128,1.6363636363636365
0,0.1111111111111111,0.39881831610044316,0.03614457831325302,0.8888888888888888
25,0.0,0.29950083194675536,0.10216718266253866,1.8333333333333333
0,0.0,0.2957121734844751,0.12091855041263011,1.2
36,0.1,0.40643522438611346,0.4633684779670181,1.125
9,0.0,0.3739612188365651,0.7217303313938781,1.1111111111111112
25,0.1111111111111111,0.3907380607814761,0.05765595463137996,0.8888888888888888
36,1.5,0.40290990486849465,0.1279389959754289,0.9166666666666666
36,0.42857142857142855,0.5806451612903226,0.2686170212765957,0.6666666666666666
9,0.0,0.33012379642365886,0.5970070884746652,1.125
4,0.0,0.38181818181818183,0.8504486540378864,1.4285714285714286
36,0.2222222222222222,0.40370058873002523,0.32086395012246716,1.0
4,0.0,0.3902439024390244,0.7238372093023255,1.25
36,0.0,0.34582132564841495,0.550417469492614,1.3333333333333333
4,0.0,0.3119584055459272,0.6936472105772331,1.5
36,0.0,0.3602401601067378,0.6385231087012652,1.7777777777777777
36,0.0,0.5595854922279793,0.21865479259432852,0.5555555555555556
36,0.0,0.4104903078677309,0.47897283215481945,1.1666666666666667
36,0.0,0.4803843074459568,0.2638544251447478,0.7
36,0.14285714285714285,0.39881831610044316,0.5234774523477452,1.4444444444444444
36,0.09090909090909091,0.38034865293185416,0.6726677577741407,1.25
36,0.8333333333333334,0.4147465437788018,0.5162997459779848,0.4166666666666667
9,0.0,0.33866415804327377,0.6357615894039735,1.6666666666666667
0,1.625,0.3837953091684435,0.8994895065229722,0.5833333333333334
36,1.2222222222222223,0.3893805309734513,0.012474012474012475,0.7272727272727273
36,0.125,0.3892493049119555,0.4117647058823529,1.0
4,0.07692307692307693,0.38338658146964855,0.68944099378882,1.5
36,0.4,0.5555555555555556,0.19194664031620556,0.4444444444444444
0,0.2,0.380859375,1.2667910447761193,0.6923076923076923
0,0.6666666666666666,0.3950617283950617,0.2757099002302379,0.625
1,0.0,0.17378711078928313,0.6681709583222724,0.75
0,0.19047619047619047,0.4118050789293068,0.12762906309751432,2.0
0,0.09090909090909091,0.44403330249768735,0.09206081081081086,1.25
16,0.42857142857142855,0.55452865064695,0.4315460697553357,0.6
36,0.9285714285714286,0.3840877914951989,0.45744791126775164,0.9285714285714286
1,0.5,0.650994575045208,0.3169734151329243,0.16666666666666666
0,0.1,0.4362194315928619,0.1572466693580945,0.8181818181818182
0,0.2727272727272727,0.4222048475371384,0.028127143837182733,1.1111111111111112
25,1.0,0.3672532517214996,0.3575129533678756,0.875
0,0.0,0.24456521739130432,0.7770966843131791,0.16666666666666666
25,1.2,0.3973509933774834,0.42690331620737965,0.5714285714285714
36,1.5,0.5309734513274336,0.06374606505771241,0.25
0,0.0,0.09844134536505332,0.830393487109905,0.5
0,0.0,0.2575107296137339,0.793046357615894,0.25
0,0.3333333333333333,0.31560490940970193,0.35698650127690623,1.5555555555555556
0,0.13333333333333333,0.3204272363150868,0.4665117261778998,3.625
1,0.14285714285714285,0.3264417845484222,0.37332139659803043,2.6
0,0.07142857142857142,0.25703794369645044,0.7336884154460719,1.8571428571428572
0,0.1,0.3092783505154639,0.4258720930232558,1.8
0,0.0,0.3937653814602133,1.0,1.375
0,0.058823529411764705,0.40029651593773163,1.0,1.7777777777777777
0,0.07692307692307693,0.33540372670807456,1.0,1.3333333333333333
0,0.14285714285714285,0.30927835051546393,1.0,1.3333333333333333
0,0.0,0.3779527559055118,1.0,1.5
0,0.0,0.0967741935483871,0.6755353666450357,0.0
0,0.0,0.2769230769230769,0.6867881548974943,0.6666666666666666
1,0.09090909090909091,0.4458204334365325,0.04010600706713785,1.75
0,0.0,0.12474012474012473,0.8960282803077563,0.25
