dup_item,kda,game_participation,gold_spent_ratio,death_ratio
1,0.4444444444444444,0.39663461538461536,0.05840886203423967,0.7272727272727273
1,2.25,0.47244094488188976,0.04754408060453397,0.2727272727272727
1,1.9,0.33073036288470375,0.047080592105263164,0.75
0,0.3333333333333333,0.451505016722408,0.00952858575727178,0.8888888888888888
1,1.25,0.48465266558966075,0.03811977963390789,0.7333333333333333
0,1.0,0.5202312138728323,0.03337403337403333,0.3333333333333333
0,0.7142857142857143,0.47619047619047616,0.016423567244745696,0.46153846153846156
0,0.6,0.5263157894736842,0.22749930767100524,0.6923076923076923
1,1.5,0.48135913166588007,0.04153354632587858,0.5294117647058824
0,2.75,0.44922788956481047,0.1211821849016218,0.4375
0,1.1666666666666667,0.45577862181226264,0.1672005124919923,0.35714285714285715
1,1.2,0.4407135362014691,0.016077708926477974,0.6428571428571429
0,2.25,0.5913570887035633,0.12223667100130042,0.23076923076923078
0,0.875,0.4874446085672083,0.002794673680749593,0.6363636363636364
1,1.7857142857142858,0.4787234042553192,0.061848919578546324,0.8666666666666667
1,2.5,0.4646924829157175,0.07958687727825031,0.4117647058823529
4,3.0,0.6783144912641316,0.20491423273064446,0.18181818181818182
1,1.1111111111111112,0.38767395626242546,0.11240892795189084,0.6153846153846154
1,1.4545454545454546,0.3788246721709567,0.01037985865724389,0.7692307692307693
1,1.625,0.4164442071542979,0.015847063262482752,0.5384615384615384
0,2.75,0.5072804133395961,0.03427729798486978,0.16666666666666666
1,2.5,0.395749358739465,0.05038972444834777,0.2777777777777778
1,3.6,0.4568527918781726,0.07125216751615782,0.2222222222222222
0,2.0,0.47244094488188976,0.08673416136102707,0.42857142857142855
1,1.75,0.4262295081967213,0.07519342359767889,0.8461538461538461
0,0.2857142857142857,0.35398230088495575,0.0681527498629636,1.625
0,1.3333333333333333,0.5027932960893855,0.08492607284529385,0.2222222222222222
0,2.3333333333333335,0.5601659751037344,0.330692667072923,0.2222222222222222
0,0.0,0.625,0.38195302843016066,0.5
1,1.3,0.44554455445544555,0.0028832292167226825,0.6
0,1.2857142857142858,0.5193075898801598,0.11984567156980952,0.46153846153846156
1,2.75,0.5005213764337852,0.05843414745491893,0.375
0,1.5,0.44576523031203563,0.0893539947675589,0.3
0,3.142857142857143,0.45512010113780027,0.16706615532118885,0.5
0,1.0,0.9137055837563453,0.6473906911142454,0.0
1,2.888888888888889,0.34231378763866877,0.045454545454545414,0.4444444444444444
0,1.7142857142857142,0.4227336777829967,0.04149271534463661,0.4
0,0.25,0.27497708524289644,0.7116308875360462,0.6
1,1.4444444444444444,0.48526863084922006,0.12778125979316823,0.5714285714285714
1,0.6666666666666666,0.4423380726698262,0.03500364621314722,0.7857142857142857
0,0.6363636363636364,0.4298507462686567,0.18291678110409226,0.8333333333333334
1,3.5,0.4731182795698925,0.09887041502728777,0.2727272727272727
1,2.3333333333333335,0.5084745762711864,0.17295062028703478,0.38461538461538464
0,0.5,0.1726618705035971,0.7958896396396397,0.25
0,4.6,0.44378698224852076,0.2081689239628879,0.26666666666666666
0,0.3333333333333333,0.3951367781155015,0.05265748031496065,0.38461538461538464
0,2.0,0.3708281829419036,0.023929471032745564,0.4
0,1.0,0.47511312217194573,0.013110058389335655,0.5714285714285714
0,0.7272727272727273,0.4769475357710652,0.12622606258757585,0.6666666666666666
1,2.0,0.5543478260869565,0.00029638411381149865,0.4117647058823529
1,1.1,0.49902152641878667,0.13522995957592865,0.5294117647058824
0,1.0,0.5446927374301676,0.002846054333764503,0.6153846153846154
0,2.0,0.4900459418070444,0.06630470549522871,0.375
1,4.0,0.49645390070921985,0.06225374310480691,0.2857142857142857
1,0.8181818181818182,0.468445022771633,0.042870348971573824,0.8333333333333334
1,2.75,0.551543007222587,0.09760485775328909,0.21428571428571427
1,1.4444444444444444,0.46632124352331605,0.024522422435984237,0.4444444444444444
36,1.7,0.41821561338289964,0.23857078010505162,0.6
1,1.4,0.5011389521640092,0.03680656692704887,0.36363636363636365
1,2.5714285714285716,0.40031397174254313,0.006694317106890724,0.35294117647058826
1,1.1,0.42692939244663386,0.04618473895582331,0.6923076923076923
1,0.9090909090909091,0.45652173913043476,0.05915492957746482,0.7142857142857143
1,1.8333333333333333,0.47677261613691935,0.08567644661776697,0.38461538461538464
0,3.2,0.5306603773584906,0.13943209215108487,0.26666666666666666
0,0.0,0.6153846153846154,0.30747922437673125,0.0
1,3.5,0.44704630122405536,0.070600272851296,0.35714285714285715
0,1.0,0.44158233670653174,0.15163739914570484,0.25
4,3.5,0.5684210526315789,0.297752808988764,0.1111111111111111
0,3.111111111111111,0.44291338582677164,0.08094077762474838,0.5333333333333333
1,0.8333333333333334,0.39215686274509803,0.011047754811119082,0.35714285714285715
1,1.8571428571428572,0.4400977995110024,0.009668862839051995,0.4
1,5.0,0.513064133016627,0.14897243595987142,0.2777777777777778
0,0.875,0.451505016722408,0.040899104275815445,0.7777777777777778
1,4.714285714285714,0.47265987025023165,0.0791293586663755,0.35294117647058826
1,5.0,0.5140186915887851,0.1542168674698795,0.18181818181818182
1,3.0,0.4345973583297827,0.00410012947777294,0.35294117647058826
0,1.0,0.5475285171102662,0.004424778761061954,0.4166666666666667
1,2.25,0.5204081632653061,0.03774289985052315,0.4117647058823529
1,3.0,0.5369928400954654,0.13088718510405262,0.26666666666666666
1,1.3636363636363635,0.41976388281591603,0.08499301187980435,0.625
0,4.0,0.5587392550143266,0.03099044386889349,0.23076923076923078
1,2.6666666666666665,0.5038488453463961,0.07201776649746194,0.4166666666666667
0,2.6,0.594059405940594,0.005097902908121954,0.3333333333333333
0,2.0,0.430416068866571,0.09468996807259289,0.6
1,3.0,0.4637336504161712,0.030329542140565713,0.3076923076923077
0,2.25,0.48899755501222497,0.05783446876358889,0.3
0,0.2222222222222222,0.4490177736202058,0.18388166284111196,1.0
1,1.4,0.45112781954887216,0.24962245713778097,0.6428571428571429
0,2.5,0.6419753086419753,0.3915343915343915,0.23076923076923078
1,4.5,0.45037531276063386,0.11390795830155098,0.16666666666666666
0,1.5,0.43775649794801647,0.1094517713990173,0.5625
1,2.625,0.5072463768115941,0.08329185332669653,0.5
1,1.0,0.4429530201342282,0.052019164955509956,0.6363636363636364
1,1.6666666666666667,0.5039370078740157,0.05089305732008076,0.3125
1,1.5833333333333333,0.4582210242587601,0.034400675727558894,0.6470588235294118
1,1.2,0.3735144312393888,0.06115879828326176,1.2727272727272727
1,1.8181818181818181,0.44709388971684055,0.1663689412885554,0.6666666666666666
0,2.0,0.4420629604822505,0.1550267287463356,0.36363636363636365
0,0.375,0.4411764705882353,0.09454822722073963,0.6363636363636364
36,0.2857142857142857,0.4548587181254307,0.22690317812269023,0.5454545454545454
0,1.5555555555555556,0.4817788758492897,0.10740850937221069,0.6153846153846154
0,3.6,0.5337286879169755,0.02383777370294471,0.3333333333333333
0,0.875,0.39603960396039606,0.01811151811151812,0.875
0,1.4,0.4451772464962902,0.04308189972062937,0.4444444444444444
1,2.5,0.5303030303030303,0.05621192541997411,0.35714285714285715
0,0.25,0.4778761061946903,0.11077235772357719,0.7777777777777778
0,0.7142857142857143,0.437956204379562,0.08614927590048271,0.6666666666666666
0,0.6666666666666666,0.44742729306487694,0.32893289328932895,0.2
0,0.7777777777777778,0.44545973729297544,0.01003750275755566,0.6153846153846154
0,0.0,0.5079962370649107,0.015969410706252796,1.0
0,0.0,0.6423982869379015,0.3037309511297951,0.6
1,0.0,0.43388429752066116,0.1838774150566289,0.7142857142857143
0,1.125,0.4316546762589928,0.17708015848826575,0.6363636363636364
0,1.5,0.49698795180722893,0.05437352245862881,0.6363636363636364
0,1.8571428571428572,0.42402826855123676,0.026110491959878912,0.375
1,2.4285714285714284,0.46806435884934183,0.059653400679265056,0.375
0,0.3333333333333333,0.631578947368421,0.13577154308617234,0.2
1,0.7777777777777778,0.47882136279926335,0.004671408854443171,0.6153846153846154
1,1.5,0.4830917874396135,0.029953730010552793,0.4666666666666667
1,0.9166666666666666,0.4568527918781726,0.052507917049749664,0.9166666666666666
0,3.0,0.5719733079122974,0.1798433574700754,0.2
0,2.4,0.5051112447384246,0.005605467250249574,0.2857142857142857
0,2.6,0.4896421845574388,0.2558371140865331,0.3076923076923077
0,2.0,0.5044666316342618,0.0497096002733175,0.3125
1,0.5,0.6659939455095863,0.007959905660377409,0.45454545454545453
1,3.142857142857143,0.49838486386709735,0.09137084485580449,0.3333333333333333
0,0.5,0.4411764705882353,0.07296137339055797,1.1818181818181819
1,2.0,0.42880703683342497,0.11761569631051394,0.6153846153846154
0,0.3333333333333333,0.44217687074829937,0.0359017175572518,0.38461538461538464
1,1.4545454545454546,0.4300168634064081,0.04491208248005085,0.5882352941176471
1,2.2,0.4997223764575236,0.08097351905709471,0.6
1,4.0,0.5737704918032788,0.14058583398983027,0.35714285714285715
1,4.25,0.45925258892390813,0.11117096491818734,0.17647058823529413
1,2.5555555555555554,0.45503791982665226,0.20789433501297905,0.5714285714285714
0,0.8571428571428571,0.5081669691470054,0.004151999277913099,0.9285714285714286
1,3.25,0.47474132684114423,0.08063801506424462,0.5384615384615384
0,0.14285714285714285,0.39473684210526316,0.2482356551089291,1.0
1,1.0,0.5177372962607862,0.048368631940469364,0.4444444444444444
1,2.3,0.49499116087212724,0.1599094163196727,0.6428571428571429
0,1.7,0.4457142857142857,0.023143973549744512,0.6923076923076923
1,1.6666666666666667,0.4612427930813581,0.010137959866220791,0.4166666666666667
0,0.6666666666666666,0.547112462006079,0.030798240100565755,0.6666666666666666
1,3.5,0.5376344086021506,0.01855357819007941,0.4666666666666667
1,5.0,0.4678362573099415,0.061769235156561964,0.25
1,3.4,0.5549132947976879,0.11766833007883126,0.25
1,1.2,0.4748201438848921,0.021449345613184678,0.8181818181818182
1,1.9166666666666667,0.49382716049382713,0.10079790549806755,0.6111111111111112
4,0.5,0.48484848484848486,0.0360655737704918,1.0833333333333333
0,0.9090909090909091,0.4203970416504476,0.02633333333333332,0.5555555555555556
0,0.7,0.5198019801980198,0.0020966946225948746,0.6428571428571429
0,0.6,0.6160164271047227,0.1254416961130742,0.4
1,4.0,0.5690200210748156,0.10299923806885092,0.2777777777777778
0,1.3333333333333333,0.4757185332011893,0.01875967580366089,0.3125
0,0.375,0.5888767720828789,0.0849598163030999,0.7777777777777778
1,2.8333333333333335,0.5804111245465539,0.09983215354301977,0.3125
1,1.3333333333333333,0.6226834692364714,0.013654529307282393,0.35714285714285715
1,1.2222222222222223,0.45640725570509066,0.08143211142442108,0.6153846153846154
1,0.875,0.48248133256749,0.07639625735506894,0.5
0,2.4285714285714284,0.5405405405405406,0.015690669655365586,0.35294117647058826
0,0.8,0.457084814626714,0.058801602832914024,0.6
1,2.6,0.4564666103127642,0.11000917220820916,0.5
1,1.3,0.44568245125348194,0.007159127888057171,0.5625
4,0.5714285714285714,0.5138339920948617,0.0220185537051526,1.0
1,1.7142857142857142,0.4976671850699845,0.04287901990811638,0.375
1,1.0,0.5132591958939264,0.12767954936629633,0.5
1,0.25,0.2912621359223301,0.2952954898911353,0.42857142857142855
0,1.6666666666666667,0.49840255591054317,0.12105941638345252,0.38461538461538464
0,1.5,0.45390070921985815,0.10385705695386993,0.3125
1,0.6666666666666666,0.427461139896373,0.11228960110675579,0.45454545454545453
0,0.8,0.48567870485678705,0.12589334799340302,0.3076923076923077
1,5.0,0.5206073752711496,0.052727687742524565,0.0
1,1.0,0.366412213740458,0.07232132022812765,1.0833333333333333
1,1.0,0.5738575982996812,0.027724665391969383,0.3333333333333333
0,2.375,0.4503311258278146,0.09187279151943462,0.4117647058823529
0,2.0,0.4827586206896552,0.00097418412079886,0.5
0,0.3333333333333333,0.4694167852062589,0.032784338098197585,0.7272727272727273
1,2.5,0.5151688609044075,0.14101937795147368,0.3333333333333333
0,0.5714285714285714,0.6479481641468683,0.09544028059811704,0.6
0,0.16666666666666666,0.5736137667304015,0.045850364314910186,0.5
0,2.4285714285714284,0.5263157894736842,0.05061608013473984,0.42857142857142855
1,2.5,0.5299313052011776,0.06294250920419142,0.2777777777777778
0,1.0,0.5119453924914675,0.10799617712647336,0.4
1,2.8333333333333335,0.3894523326572008,0.10570353880402239,0.3125
1,0.5,0.29354207436399216,0.6288441145281018,0.2
0,1.7,0.41445270988310307,0.0649557346065851,0.6923076923076923
1,0.875,0.4172461752433936,0.13763661202185795,0.4666666666666667
1,2.0,0.45592705167173253,0.006661732050333047,0.5333333333333333
0,1.0833333333333333,0.38961038961038963,0.005437893531768712,0.7333333333333333
0,4.666666666666667,0.5235602094240838,0.16020671834625322,0.13333333333333333
1,2.6,0.45172719220549157,0.08037948897037428,0.5294117647058824
1,1.0,0.5412907702984039,0.05660377358490565,0.23076923076923078
0,3.5,0.650994575045208,0.21640774052875444,0.08333333333333333
1,4.2,0.4111153406928055,0.1288809470627652,0.2222222222222222
0,0.9,0.5294117647058824,0.038461538461538436,0.6
0,0.375,0.4819277108433735,0.039926022628372526,0.5
4,2.0,0.6176470588235293,0.21003717472118955,0.14285714285714285
1,2.6666666666666665,0.5607476635514018,0.11117007163703896,0.2777777777777778
1,4.428571428571429,0.4657534246575342,0.10817636535830788,0.35294117647058826
1,1.0,0.5995004163197336,0.06585107989729644,0.08333333333333333
0,0.7,0.4573170731707317,0.03882162027212588,0.9
0,5.0,0.6349206349206349,0.23608740184363264,0.0
1,1.8571428571428572,0.5576208178438662,0.05288827922572781,0.4
1,2.3333333333333335,0.43795620437956206,0.056185749734136814,0.5333333333333333
0,1.1111111111111112,0.48913043478260865,0.005714285714285672,0.6666666666666666
1,3.142857142857143,0.4943357363542739,0.10061360006724385,0.375
0,0.5,0.5542725173210162,0.10380074863230637,0.5833333333333334
1,0.5,0.5952380952380952,0.10711324821754264,0.3
1,2.857142857142857,0.40498442367601245,0.047085201793722,0.46153846153846156
0,1.0,0.45016077170418006,0.09844054580896688,0.42857142857142855
0,1.0,0.44226044226044225,0.04319606087735006,0.4444444444444444
1,0.5,0.4421518054532056,0.044436076068536945,0.5
1,1.0,0.32142857142857145,0.025504782146652527,0.9333333333333333
1,0.0,0.4520990312163617,0.1281204111600588,1.0
1,2.2857142857142856,0.4507042253521127,0.04296192804750265,0.375
1,2.0,0.3973509933774835,0.15669936836446718,0.3333333333333333
1,1.5714285714285714,0.4901293396868618,0.2277594728171335,0.5
0,2.1666666666666665,0.4612159329140461,0.07816059225512528,0.45454545454545453
0,1.3333333333333333,0.43278688524590164,0.29166107157244525,0.7272727272727273
1,1.2857142857142858,0.5220228384991844,0.024625987560934592,0.375
0,1.1666666666666667,0.46966731898238745,0.024214949137549735,0.4166666666666667
0,1.4285714285714286,0.41755888650963596,0.026479750778816147,0.46153846153846156
0,0.0,0.1592920353982301,0.8204022988505747,0.3333333333333333
1,2.0,0.44709388971684055,0.06534525823865922,0.3333333333333333
0,4.0,0.5619146722164412,0.40495732107682203,0.0
1,4.0,0.4721753794266442,0.13454545454545452,0.14285714285714285
1,1.4,0.4991680532445923,0.021694356721131403,0.4
1,1.1538461538461537,0.5282237182806836,0.06379265206387985,0.7058823529411765
0,4.333333333333333,0.5756207674943566,0.18321588725176174,0.11764705882352941
1,3.1666666666666665,0.5237315875613748,0.027293844367015097,0.3125
0,1.1666666666666667,0.5975103734439834,0.013455450022614168,0.4166666666666667
1,2.0,0.47016274864376134,0.12742917915498408,0.23076923076923078
1,4.2,0.47574626865671643,0.08509133007460767,0.23529411764705882
1,1.0,0.47756874095513746,0.20098534613441132,0.36363636363636365
0,1.25,0.41216879293424924,0.02578448066163952,0.7857142857142857
0,1.2222222222222223,0.3878667329686723,0.016990291262135915,0.6153846153846154
1,3.0,0.5309734513274337,0.07105606258148633,0.3
0,0.14285714285714285,0.5463576158940397,0.03989560029828487,0.5454545454545454
1,1.0,0.45084533500313084,0.0057729313662604476,0.5833333333333334
0,0.14285714285714285,0.6035205364626991,0.016018306636155555,0.5
0,1.2727272727272727,0.5673758865248227,0.004368586812963482,0.625
0,0.0,0.4622496147919877,0.40900981266726133,0.6
0,4.25,0.4318936877076412,0.18799532285305964,0.23076923076923078
1,1.75,0.41260744985673353,0.07218001168907073,0.25
0,2.25,0.48316251830161056,0.0992044922788956,0.2727272727272727
1,3.875,0.42959427207637235,0.020565257352941124,0.3888888888888889
0,0.4,0.49484536082474223,0.19982218270726826,0.5
0,0.5,0.518918918918919,0.10863219349457887,0.375
0,4.333333333333333,0.4958677685950413,0.13408319942867342,0.2
0,0.8333333333333334,0.3901170351105332,0.047107114933541805,0.5
0,0.6666666666666666,0.4824561403508772,0.0816030201829534,0.45454545454545453
1,2.1666666666666665,0.4408817635270541,0.2057163886162905,0.45454545454545453
1,1.4285714285714286,0.4234527687296417,0.032815198618307395,0.46153846153846156
1,0.7272727272727273,0.5096525096525096,0.012779184895233664,0.9090909090909091
1,3.5714285714285716,0.453257790368272,0.0109516148991462,0.375
0,0.4166666666666667,0.4376657824933687,0.0006596306068601399,1.0
1,0.3,0.5866666666666667,0.01832460732984298,0.8181818181818182
1,1.375,0.5714285714285714,0.053959355290819855,0.4375
1,0.6,0.594059405940594,0.04027690371302706,0.75
1,1.0,0.43731778425655976,0.06788162514629659,0.4
0,2.4,0.40987913820283767,0.06301482701812189,0.3076923076923077
0,4.5,0.48303622771707877,0.08952496954933009,0.21428571428571427
4,0.7142857142857143,0.41033434650455924,0.031190926275992403,0.6666666666666666
1,3.5,0.42692939244663386,0.11308203991130816,0.23076923076923078
1,1.8571428571428572,0.4,0.04393505253104102,0.7647058823529411
4,1.5555555555555556,0.44419134396355353,0.0323947641020812,0.6153846153846154
1,2.111111111111111,0.446927374301676,0.02109637206328907,0.5
0,1.0,0.5405405405405406,0.28306168764184036,0.2222222222222222
0,2.5,0.5106382978723405,0.2388635566467906,0.1875
1,0.2,0.5146533238027162,0.08678178029175354,0.3333333333333333
0,2.4285714285714284,0.5381165919282511,0.15082895268904162,0.3333333333333333
4,0.14285714285714285,0.5684210526315789,0.03825829634326783,0.6666666666666666
0,0.2,0.6659939455095863,0.17228694052728388,0.36363636363636365
1,1.8571428571428572,0.5238415043653458,0.059977334146979366,0.46153846153846156
0,0.3333333333333333,0.9183673469387755,0.512987012987013,0.6666666666666666
1,3.0,0.49266862170087977,0.051715942580093155,0.21428571428571427
1,2.2857142857142856,0.5537459283387622,0.14149510631117113,0.35294117647058826
0,0.3333333333333333,0.5673758865248227,0.12153332365325975,0.4166666666666667
1,1.0,0.5454545454545454,0.0685543964232489,0.5454545454545454
0,1.4,0.5736137667304015,0.05272222753803468,0.26666666666666666
1,3.4285714285714284,0.5147058823529412,0.012645914396887115,0.42857142857142855
1,3.1,0.4591836734693877,0.02047463936714755,0.5
0,2.0,0.6228373702422145,0.1984156921916258,0.25
0,0.375,0.4246284501061571,0.0027010180760440594,0.7
0,3.375,0.47368421052631576,0.0568110483364721,0.3888888888888889
0,1.0,0.4072398190045249,0.13651315789473684,0.5
0,1.5,0.45135406218655966,0.27783748036703315,0.6
1,3.0,0.5212355212355213,0.022303087216809514,0.2777777777777778
0,1.25,0.5237315875613748,0.1596081820800921,0.4375
1,0.7142857142857143,0.6085192697768763,0.007545931758530133,0.4
0,0.45454545454545453,0.46153846153846156,0.05763540460568639,0.9090909090909091
4,2.0,0.555858310626703,0.10950080515297911,0.4117647058823529
0,2.0,0.5049088359046283,0.01595076613916102,0.3333333333333333
1,2.111111111111111,0.4264392324093817,0.000171644352900735,0.8
1,0.8888888888888888,0.4225352112676056,0.19478039465308716,0.7272727272727273
0,3.6,0.5555555555555555,0.10803021268137547,0.3333333333333333
1,0.5,0.4,0.039074113399872545,0.38461538461538464
1,2.0,0.5223880597014925,0.03414882772680938,0.2857142857142857
0,0.3333333333333333,0.38257173219978746,0.17008898015058183,0.3333333333333333
0,1.3333333333333333,0.5139186295503212,0.12620064034151546,0.25
1,5.0,0.4423380726698262,0.12630288166768855,0.14285714285714285
1,0.2857142857142857,0.46511627906976744,0.13391693052709996,0.6666666666666666
1,1.1428571428571428,0.5122367672168469,0.01704391739561728,0.4
0,1.8333333333333333,0.49829018075232046,0.17247029905776323,0.29411764705882354
1,4.2,0.603882099209202,0.1130268199233716,0.2857142857142857
1,1.3333333333333333,0.47840531561461797,0.10208547888774455,0.4166666666666667
0,0.625,0.5205047318611987,0.03167796375708953,0.6363636363636364
0,0.5,0.47430830039525695,0.17235671425615562,0.3
1,2.2857142857142856,0.4374649467190129,0.03185530921820301,0.46153846153846156
0,1.0,0.47158403869407495,0.006233394645411838,0.6923076923076923
1,1.5,0.4189044038668099,0.015247776365946653,0.5384615384615384
1,4.75,0.453257790368272,0.11877912080491593,0.1875
1,1.6666666666666667,0.49146757679180886,0.07746264104910039,0.4166666666666667
1,1.5,0.4880694143167028,0.004571724316397852,0.3333333333333333
0,0.3333333333333333,0.43795620437956206,0.37576749897666806,0.4
0,1.1,0.3939393939393939,0.05719893452965097,0.6923076923076923
1,1.1666666666666667,0.5792163543441227,0.14148361807558607,0.29411764705882354
0,3.0,0.5235602094240838,0.2003418386033451,0.3
1,3.0,0.5148741418764302,0.18750437767037897,0.3333333333333333
1,1.6666666666666667,0.46213093709884473,0.10493377965361661,0.9166666666666666
1,3.5,0.43237250554323725,0.11771153003068835,0.23076923076923078
1,0.375,0.4054054054054054,0.17482981902706296,0.7
1,2.6,0.5189812590100914,0.039408866995073843,0.5
0,1.2,0.4685059864653826,0.012095103968188248,0.6
1,3.3333333333333335,0.5214723926380368,0.09858971859361798,0.29411764705882354
0,4.166666666666667,0.6343283582089552,0.09422597618388262,0.29411764705882354
0,3.0,0.45112781954887216,0.02471938453777267,0.21428571428571427
1,0.75,0.5784399649430324,0.026548672566371723,0.6363636363636364
